"album_id","mood_id"
"mw0003854933","xa0000000743"
"mw0003854933","xa0000001084"
"mw0003854933","xa0000001129"
"mw0003854933","xa0000000942"
"mw0003854933","xa0000000952"
"mw0003854933","xa0000000969"
"mw0003854933","xa0000000990"
"mw0003854933","xa0000001030"
"mw0003854933","xa0000001061"
"mw0003854933","xa0000001087"
"mw0003854933","xa0000001113"
"mw0003854933","xa0000001133"
"mw0003854933","xa0000000694"
"mw0003854933","xa0000000699"
"mw0003854933","xa0000000953"
"mw0003854933","xa0000000708"
"mw0003854933","xa0000001004"
"mw0003854933","xa0000001064"
"mw0003854933","xa0000001112"
"mw0003854933","xa0000001143"
"mw0003855623","xa0000000715"
"mw0003855623","xa0000000932"
"mw0003855623","xa0000000934"
"mw0003855623","xa0000000943"
"mw0003855623","xa0000000954"
"mw0003855623","xa0000000959"
"mw0003855623","xa0000000704"
"mw0003855623","xa0000000965"
"mw0003855623","xa0000001440"
"mw0003855623","xa0000000748"
"mw0003855623","xa0000000706"
"mw0003855623","xa0000000709"
"mw0003855623","xa0000000981"
"mw0003855623","xa0000000713"
"mw0003855623","xa0000001032"
"mw0003855623","xa0000001449"
"mw0003855623","xa0000001038"
"mw0003855623","xa0000000734"
"mw0003855623","xa0000001057"
"mw0003855623","xa0000001067"
"mw0003855623","xa0000001068"
"mw0003855623","xa0000000746"
"mw0003855623","xa0000000743"
"mw0003855623","xa0000000755"
"mw0003855623","xa0000001100"
"mw0003855623","xa0000001129"
"mw0003855623","xa0000001130"
"mw0003855623","xa0000001444"
"mw0003855623","xa0000001138"
"mw0003855623","xa0000001140"
"mw0003866997","xa0000000934"
"mw0003866997","xa0000000758"
"mw0003866997","xa0000000946"
"mw0003866997","xa0000000755"
"mw0003866997","xa0000000764"
"mw0003866997","xa0000000980"
"mw0003866997","xa0000000753"
"mw0003866997","xa0000000765"
"mw0003866997","xa0000001096"
"mw0003866997","xa0000000981"
"mw0003866997","xa0000001076"
"mw0003866997","xa0000001008"
"mw0003869815","xa0000001038"
"mw0003869815","xa0000000755"
"mw0003869815","xa0000001138"
"mw0003869815","xa0000000934"
"mw0003869815","xa0000000941"
"mw0003869815","xa0000000943"
"mw0003869815","xa0000001023"
"mw0003869815","xa0000001076"
"mw0003869815","xa0000000988"
"mw0003869815","xa0000001441"
"mw0003869815","xa0000000722"
"mw0003869815","xa0000000726"
"mw0003869815","xa0000001127"
"mw0003869815","xa0000001068"
"mw0003869815","xa0000000753"
"mw0003869815","xa0000001117"
"mw0003869815","xa0000000702"
"mw0003869815","xa0000000987"
"mw0003869815","xa0000001033"
"mw0003869815","xa0000000738"
"mw0003869815","xa0000001443"
"mw0003869815","xa0000001128"
"mw0003869815","xa0000001136"
"mw0003869815","xa0000001142"
"mw0003869815","xa0000001005"
"mw0003869815","xa0000001008"
"mw0003869815","xa0000001106"
"mw0003869815","xa0000001438"
"mw0003871416","xa0000000972"
"mw0003871416","xa0000001008"
"mw0003871416","xa0000001066"
"mw0003871416","xa0000000753"
"mw0003871416","xa0000001077"
"mw0003871416","xa0000001113"
"mw0003871416","xa0000001119"
"mw0003871416","xa0000000934"
"mw0003871416","xa0000000946"
"mw0003871416","xa0000000952"
"mw0003871416","xa0000000701"
"mw0003871416","xa0000000980"
"mw0003871416","xa0000000713"
"mw0003871416","xa0000000722"
"mw0003871416","xa0000000734"
"mw0003871416","xa0000001057"
"mw0003871416","xa0000001068"
"mw0003871416","xa0000001037"
"mw0003871416","xa0000000758"
"mw0003871416","xa0000001138"
"mw0003871416","xa0000001142"
"mw0003874114","xa0000001440"
"mw0003874114","xa0000001015"
"mw0003874114","xa0000000747"
"mw0003874114","xa0000001444"
"mw0003874114","xa0000000949"
"mw0003874114","xa0000000966"
"mw0003874114","xa0000000727"
"mw0003874114","xa0000001128"
"mw0003874114","xa0000000694"
"mw0003874114","xa0000000721"
"mw0003874114","xa0000000697"
"mw0003874114","xa0000001133"
"mw0003874114","xa0000001002"
"mw0003874114","xa0000001001"
"mw0003876668","xa0000000954"
"mw0003876668","xa0000001066"
"mw0003876668","xa0000000935"
"mw0003876668","xa0000000696"
"mw0003876668","xa0000000708"
"mw0003876668","xa0000001027"
"mw0003876668","xa0000000734"
"mw0003876668","xa0000001068"
"mw0003876668","xa0000000753"
"mw0003876668","xa0000000761"
"mw0003876668","xa0000000946"
"mw0003876668","xa0000000966"
"mw0003876668","xa0000000714"
"mw0003876668","xa0000001054"
"mw0003876668","xa0000000747"
"mw0003876668","xa0000000765"
"mw0003876668","xa0000000697"
"mw0003876668","xa0000001444"
"mw0003876668","xa0000000975"
"mw0003876668","xa0000000721"
"mw0003876668","xa0000000751"
"mw0003876668","xa0000001092"
"mw0003876668","xa0000001133"
"mw0003876668","xa0000001105"
"mw0003876668","xa0000000989"
"mw0003926414","xa0000000941"
"mw0003926414","xa0000000709"
"mw0003926414","xa0000001038"
"mw0003926414","xa0000000755"
"mw0003926414","xa0000001116"
"mw0003926414","xa0000001446"
"mw0003926414","xa0000000719"
"mw0003926414","xa0000001032"
"mw0003926414","xa0000000758"
"mw0003926414","xa0000001101"
"mw0003926414","xa0000000749"
"mw0003926414","xa0000001138"
"mw0003926414","xa0000000933"
"mw0003926414","xa0000001023"
"mw0003926414","xa0000000764"
"mw0003926414","xa0000000983"
"mw0003926414","xa0000000994"
"mw0003926414","xa0000001030"
"mw0003926414","xa0000001005"
"mw0003926414","xa0000001067"
"mw0003926414","xa0000001129"
"mw0003926414","xa0000001108"
"mw0003834982","xa0000000941"
"mw0003834982","xa0000000713"
"mw0003834982","xa0000000719"
"mw0003834982","xa0000000932"
"mw0003834982","xa0000000734"
"mw0003834982","xa0000000751"
"mw0003834982","xa0000000993"
"mw0003834982","xa0000001057"
"mw0003834982","xa0000001099"
"mw0003834982","xa0000000701"
"mw0003834982","xa0000000979"
"mw0003834982","xa0000001141"
"mw0003835042","xa0000000964"
"mw0003835042","xa0000000970"
"mw0003835042","xa0000000993"
"mw0003835042","xa0000000995"
"mw0003835042","xa0000001441"
"mw0003835042","xa0000000997"
"mw0003835042","xa0000001023"
"mw0003835042","xa0000001076"
"mw0003835042","xa0000001082"
"mw0003835042","xa0000001092"
"mw0003835042","xa0000001100"
"mw0003835042","xa0000001106"
"mw0003835042","xa0000001117"
"mw0003835089",NA
"mw0003834662","xa0000000946"
"mw0003834662","xa0000000981"
"mw0003834662","xa0000000719"
"mw0003834662","xa0000000732"
"mw0003834662","xa0000000707"
"mw0003834662","xa0000000709"
"mw0003834662","xa0000000980"
"mw0003834662","xa0000000722"
"mw0003834662","xa0000000758"
"mw0003834662","xa0000000954"
"mw0003834662","xa0000000985"
"mw0003834662","xa0000000734"
"mw0003834662","xa0000001066"
"mw0003834662","xa0000001068"
"mw0003834662","xa0000001113"
"mw0003834662","xa0000001120"
"mw0003834662","xa0000000941"
"mw0003834662","xa0000000708"
"mw0003834662","xa0000000721"
"mw0003834662","xa0000001054"
"mw0003834662","xa0000000753"
"mw0003834662","xa0000001098"
"mw0003838512","xa0000000745"
"mw0003838512","xa0000000773"
"mw0003838512","xa0000001138"
"mw0003838512","xa0000000941"
"mw0003838512","xa0000000709"
"mw0003838512","xa0000001027"
"mw0003838512","xa0000001037"
"mw0003838512","xa0000001092"
"mw0003838512","xa0000001101"
"mw0003838512","xa0000001005"
"mw0003838512","xa0000001035"
"mw0003838512","xa0000000734"
"mw0003838512","xa0000001100"
"mw0003838512","xa0000001109"
"mw0003838512","xa0000000934"
"mw0003838512","xa0000000952"
"mw0003838512","xa0000000993"
"mw0003838512","xa0000001110"
"mw0003838512","xa0000001446"
"mw0003838512","xa0000001142"
"mw0003838512","xa0000001127"
"mw0003838512","xa0000001088"
"mw0003839404","xa0000001062"
"mw0003839404","xa0000001121"
"mw0003839404","xa0000000695"
"mw0003839404","xa0000000946"
"mw0003839404","xa0000000699"
"mw0003839404","xa0000000966"
"mw0003839404","xa0000001002"
"mw0003839404","xa0000001015"
"mw0003839404","xa0000001127"
"mw0003839404","xa0000001057"
"mw0003839404","xa0000001078"
"mw0003839404","xa0000000759"
"mw0003839404","xa0000000766"
"mw0003839404","xa0000001100"
"mw0003839404","xa0000001113"
"mw0003839404","xa0000001133"
"mw0003839404","xa0000001135"
"mw0003839404","xa0000001142"
"mw0003839404","xa0000000954"
"mw0003839404","xa0000000968"
"mw0003839404","xa0000001001"
"mw0003839404","xa0000001008"
"mw0003839404","xa0000001011"
"mw0003839404","xa0000000722"
"mw0003839404","xa0000000732"
"mw0003839404","xa0000001059"
"mw0003839404","xa0000000753"
"mw0003839404","xa0000001081"
"mw0003839404","xa0000001118"
"mw0003839404","xa0000000936"
"mw0003839404","xa0000000985"
"mw0003839404","xa0000000700"
"mw0003839404","xa0000000765"
"mw0003839404","xa0000000773"
"mw0003839404","xa0000001119"
"mw0003844018","xa0000000726"
"mw0003844018","xa0000000759"
"mw0003844018","xa0000000748"
"mw0003844018","xa0000000990"
"mw0003844018","xa0000000997"
"mw0003844018","xa0000001067"
"mw0003844018","xa0000000753"
"mw0003844018","xa0000001143"
"mw0003844018","xa0000001005"
"mw0003844018","xa0000001006"
"mw0003844018","xa0000001008"
"mw0003844018","xa0000000717"
"mw0003844018","xa0000001025"
"mw0003844018","xa0000001093"
"mw0003844018","xa0000001116"
"mw0003844018","xa0000001138"
"mw0003844018","xa0000000949"
"mw0003844018","xa0000001071"
"mw0003844018","xa0000001073"
"mw0003844018","xa0000001108"
"mw0003719755","xa0000000708"
"mw0003719755","xa0000000990"
"mw0003719755","xa0000000997"
"mw0003719755","xa0000001006"
"mw0003719755","xa0000000717"
"mw0003719755","xa0000001113"
"mw0003719755","xa0000000934"
"mw0003719755","xa0000000699"
"mw0003719755","xa0000000703"
"mw0003719755","xa0000000709"
"mw0003719755","xa0000000721"
"mw0003719755","xa0000001067"
"mw0003719755","xa0000001118"
"mw0003719755","xa0000000702"
"mw0003719755","xa0000000697"
"mw0003718727","xa0000000952"
"mw0003718727","xa0000000713"
"mw0003718727","xa0000000932"
"mw0003718727","xa0000000946"
"mw0003718727","xa0000000748"
"mw0003718727","xa0000001011"
"mw0003718727","xa0000001036"
"mw0003718727","xa0000001100"
"mw0003718727","xa0000001138"
"mw0003718727","xa0000000965"
"mw0003718727","xa0000000709"
"mw0003718727","xa0000001038"
"mw0003718727","xa0000001076"
"mw0003718727","xa0000000986"
"mw0003718727","xa0000001052"
"mw0003718727","xa0000000743"
"mw0003718811","xa0000000981"
"mw0003718811","xa0000000992"
"mw0003718811","xa0000000713"
"mw0003718811","xa0000000719"
"mw0003718811","xa0000001027"
"mw0003718811","xa0000000746"
"mw0003718811","xa0000000753"
"mw0003718811","xa0000000756"
"mw0003718811","xa0000000749"
"mw0003718811","xa0000000701"
"mw0003718811","xa0000000709"
"mw0003718811","xa0000000979"
"mw0003718811","xa0000000745"
"mw0003718811","xa0000001101"
"mw0003718811","xa0000001105"
"mw0003718811","xa0000001138"
"mw0003718811","xa0000000941"
"mw0003785612","xa0000000694"
"mw0003785612","xa0000000748"
"mw0003785612","xa0000000713"
"mw0003785612","xa0000001112"
"mw0003785612","xa0000001118"
"mw0003785612","xa0000000949"
"mw0003785612","xa0000000951"
"mw0003785612","xa0000001018"
"mw0003785612","xa0000001088"
"mw0003785612","xa0000001122"
"mw0003785612","xa0000000749"
"mw0003785612","xa0000000708"
"mw0003785612","xa0000000719"
"mw0003785612","xa0000000759"
"mw0003785612","xa0000001081"
"mw0003785612","xa0000001129"
"mw0003785612","xa0000001036"
"mw0003785612","xa0000000746"
"mw0003785612","xa0000000733"
"mw0003794120","xa0000000944"
"mw0003794120","xa0000000952"
"mw0003794120","xa0000000964"
"mw0003794120","xa0000000970"
"mw0003794120","xa0000000708"
"mw0003794120","xa0000000709"
"mw0003794120","xa0000000722"
"mw0003794120","xa0000001027"
"mw0003794120","xa0000001127"
"mw0003794120","xa0000000738"
"mw0003794120","xa0000001057"
"mw0003794120","xa0000001077"
"mw0003794120","xa0000001100"
"mw0003757651","xa0000000696"
"mw0003757651","xa0000001026"
"mw0003757651","xa0000000932"
"mw0003757651","xa0000000943"
"mw0003757651","xa0000001032"
"mw0003757651","xa0000001057"
"mw0003757651","xa0000001098"
"mw0003757651","xa0000000941"
"mw0003757651","xa0000000963"
"mw0003757651","xa0000001034"
"mw0003757651","xa0000001141"
"mw0003757651","xa0000000954"
"mw0003757651","xa0000000734"
"mw0003757651","xa0000001054"
"mw0003757651","xa0000000745"
"mw0003757651","xa0000001121"
"mw0003757651","xa0000000979"
"mw0003757651","xa0000000749"
"mw0003764034","xa0000000946"
"mw0003764034","xa0000000734"
"mw0003764034","xa0000001088"
"mw0003764034","xa0000001121"
"mw0003764034","xa0000001139"
"mw0003764034","xa0000001440"
"mw0003764034","xa0000000980"
"mw0003764034","xa0000000722"
"mw0003764034","xa0000001127"
"mw0003764034","xa0000001068"
"mw0003764034","xa0000000761"
"mw0003764034","xa0000000934"
"mw0003764034","xa0000001027"
"mw0003764034","xa0000000732"
"mw0003764034","xa0000000743"
"mw0003764034","xa0000001089"
"mw0003764034","xa0000000749"
"mw0003764034","xa0000001142"
"mw0003764034","xa0000000966"
"mw0003764034","xa0000000968"
"mw0003764034","xa0000000969"
"mw0003764034","xa0000000709"
"mw0003764034","xa0000000978"
"mw0003764034","xa0000001014"
"mw0003764034","xa0000001067"
"mw0003764034","xa0000000766"
"mw0003764034","xa0000000773"
"mw0003764034","xa0000001119"
"mw0003764034","xa0000001129"
"mw0003764034","xa0000001138"
"mw0003764034","xa0000000953"
"mw0003764034","xa0000001005"
"mw0003764034","xa0000001028"
"mw0003764034","xa0000001074"
"mw0003764034","xa0000001112"
"mw0003764300","xa0000000946"
"mw0003764300","xa0000001076"
"mw0003764300","xa0000000748"
"mw0003764300","xa0000000980"
"mw0003764300","xa0000000726"
"mw0003764300","xa0000001062"
"mw0003764300","xa0000001118"
"mw0003764300","xa0000000934"
"mw0003764300","xa0000000981"
"mw0003764300","xa0000001092"
"mw0003764300","xa0000001014"
"mw0003764300","xa0000001057"
"mw0003776066","xa0000000934"
"mw0003776066","xa0000000937"
"mw0003776066","xa0000000709"
"mw0003776066","xa0000001441"
"mw0003776066","xa0000000732"
"mw0003776066","xa0000000734"
"mw0003776066","xa0000001127"
"mw0003776066","xa0000000753"
"mw0003776066","xa0000001100"
"mw0003776066","xa0000001438"
"mw0003797447","xa0000000983"
"mw0003797447","xa0000000743"
"mw0003797447","xa0000001129"
"mw0003797447","xa0000001140"
"mw0003797447","xa0000000933"
"mw0003797447","xa0000001005"
"mw0003797447","xa0000001113"
"mw0003797447","xa0000000749"
"mw0003797447","xa0000000964"
"mw0003797447","xa0000000986"
"mw0003797447","xa0000000987"
"mw0003797447","xa0000001030"
"mw0003797447","xa0000000750"
"mw0003797447","xa0000000709"
"mw0003797447","xa0000000979"
"mw0003797447","xa0000001067"
"mw0003797447","xa0000000950"
"mw0003797447","xa0000000959"
"mw0003797447","xa0000000707"
"mw0003797447","xa0000000993"
"mw0003797447","xa0000000998"
"mw0003797447","xa0000001024"
"mw0003797447","xa0000001031"
"mw0003797447","xa0000000741"
"mw0003797447","xa0000001087"
"mw0003797447","xa0000001142"
"mw0003798258","xa0000000949"
"mw0003798258","xa0000000703"
"mw0003798258","xa0000000934"
"mw0003798258","xa0000000748"
"mw0003798258","xa0000000990"
"mw0003798258","xa0000001006"
"mw0003798258","xa0000001067"
"mw0003798258","xa0000001071"
"mw0003798258","xa0000000759"
"mw0003798258","xa0000000699"
"mw0003798258","xa0000000980"
"mw0003798258","xa0000000981"
"mw0003798258","xa0000001080"
"mw0003798258","xa0000001081"
"mw0003798258","xa0000000704"
"mw0003798258","xa0000000997"
"mw0003798258","xa0000001005"
"mw0003798258","xa0000001014"
"mw0003798258","xa0000001057"
"mw0003798258","xa0000001062"
"mw0003803238","xa0000000949"
"mw0003803238","xa0000001046"
"mw0003803238","xa0000000699"
"mw0003803238","xa0000001028"
"mw0003803238","xa0000001060"
"mw0003803238","xa0000001073"
"mw0003803238","xa0000001094"
"mw0003803238","xa0000000694"
"mw0003803238","xa0000000966"
"mw0003803238","xa0000000969"
"mw0003803238","xa0000000990"
"mw0003803238","xa0000001014"
"mw0003803238","xa0000001045"
"mw0003803238","xa0000001072"
"mw0003803238","xa0000001075"
"mw0003803238","xa0000001136"
"mw0003803238","xa0000000931"
"mw0003803238","xa0000000979"
"mw0003803238","xa0000000714"
"mw0003803238","xa0000001024"
"mw0003803238","xa0000001070"
"mw0003803238","xa0000001080"
"mw0003803238","xa0000000697"
"mw0003803238","xa0000000695"
"mw0003809143","xa0000000694"
"mw0003809143","xa0000001088"
"mw0003809143","xa0000001122"
"mw0003809143","xa0000000949"
"mw0003809143","xa0000000979"
"mw0003809143","xa0000001018"
"mw0003809143","xa0000001118"
"mw0003809143","xa0000001129"
"mw0003809143","xa0000000951"
"mw0003809143","xa0000000708"
"mw0003809143","xa0000000713"
"mw0003809143","xa0000001036"
"mw0003809143","xa0000000759"
"mw0003809143","xa0000001081"
"mw0003809143","xa0000001112"
"mw0003809143","xa0000000733"
"mw0003809143","xa0000000748"
"mw0003809143","xa0000000719"
"mw0003809143","xa0000001032"
"mw0003809143","xa0000000743"
"mw0003809143","xa0000000752"
"mw0003809143","xa0000000749"
"mw0003809143","xa0000000717"
"mw0003810156","xa0000000748"
"mw0003810156","xa0000000966"
"mw0003810156","xa0000001112"
"mw0003810156","xa0000001118"
"mw0003810156","xa0000001032"
"mw0003810156","xa0000000965"
"mw0003810156","xa0000001062"
"mw0003810156","xa0000001135"
"mw0003810156","xa0000001002"
"mw0003810156","xa0000001067"
"mw0003810156","xa0000001137"
"mw0003810156","xa0000000937"
"mw0003810156","xa0000001015"
"mw0003810156","xa0000001018"
"mw0003810156","xa0000001028"
"mw0003810156","xa0000000753"
"mw0003816324","xa0000000742"
"mw0003816324","xa0000001062"
"mw0003816324","xa0000000946"
"mw0003816324","xa0000000952"
"mw0003816324","xa0000000978"
"mw0003816324","xa0000000981"
"mw0003816324","xa0000000726"
"mw0003816324","xa0000001127"
"mw0003816324","xa0000001074"
"mw0003816324","xa0000000753"
"mw0003816324","xa0000001088"
"mw0003816324","xa0000001121"
"mw0003816324","xa0000001142"
"mw0003816324","xa0000000993"
"mw0003816324","xa0000001008"
"mw0003816324","xa0000001057"
"mw0003816324","xa0000001068"
"mw0003816324","xa0000001132"
"mw0003816324","xa0000001138"
"mw0003816324","xa0000000733"
"mw0003816324","xa0000000966"
"mw0003816324","xa0000001036"
"mw0003816324","xa0000001052"
"mw0003816324","xa0000001116"
"mw0003816324","xa0000001103"
"mw0003745268","xa0000000952"
"mw0003745268","xa0000000956"
"mw0003745268","xa0000000964"
"mw0003745268","xa0000000967"
"mw0003745268","xa0000001438"
"mw0003745268","xa0000000708"
"mw0003745268","xa0000000990"
"mw0003745268","xa0000000997"
"mw0003745268","xa0000001000"
"mw0003745268","xa0000000727"
"mw0003745268","xa0000001037"
"mw0003745268","xa0000001038"
"mw0003745268","xa0000001127"
"mw0003745268","xa0000001062"
"mw0003745268","xa0000001067"
"mw0003745268","xa0000001068"
"mw0003745268","xa0000001123"
"mw0003745268","xa0000001138"
"mw0003745268","xa0000000733"
"mw0003721503","xa0000000933"
"mw0003721503","xa0000001027"
"mw0003721503","xa0000000753"
"mw0003721503","xa0000001100"
"mw0003721503","xa0000001143"
"mw0003721503","xa0000000715"
"mw0003721503","xa0000000748"
"mw0003721503","xa0000000709"
"mw0003721503","xa0000001011"
"mw0003721503","xa0000001064"
"mw0003721503","xa0000000765"
"mw0003721503","xa0000001121"
"mw0003721503","xa0000001132"
"mw0003721503","xa0000000932"
"mw0003721503","xa0000000946"
"mw0003721503","xa0000000708"
"mw0003721503","xa0000001033"
"mw0003721503","xa0000000743"
"mw0003721503","xa0000001089"
"mw0003721503","xa0000001110"
"mw0003721503","xa0000000749"
"mw0003721503","xa0000000994"
